cid,smiles,herbs,herb_count,herb_4qi,herb_guijing,molecular_formula,molecular_mass_amu,charge,multiplicity,atom_count,heavy_atom_count,element_count,electron_count,final_electronic_energy_eh,zpe_eh,zpe_kcal_mol,thermal_vibrational_correction_eh,thermal_rotational_correction_eh,thermal_translational_correction_eh,total_thermal_correction_eh,total_thermal_energy_eh,enthalpy_correction_eh,total_enthalpy_eh,electronic_entropy_term_eh,vibrational_entropy_term_eh,rotational_entropy_term_eh,translational_entropy_term_eh,final_entropy_term_eh,final_entropy_term_kcal_mol,gibbs_correction_eh,final_gibbs_free_energy_eh,homo_eh,homo_ev,lumo_eh,lumo_ev,homo_lumo_gap_eh,homo_lumo_gap_ev,dipole_x_au,dipole_y_au,dipole_z_au,dipole_magnitude_au,dipole_magnitude_debye,rot_const_a_cm1,rot_const_b_cm1,rot_const_c_cm1,rot_const_a_mhz,rot_const_b_mhz,rot_const_c_mhz,frequency_count,imaginary_frequency_count,lowest_frequency_cm1,lowest_positive_frequency_cm1,highest_frequency_cm1,ir_peak_count,max_ir_intensity_km_mol
93009,CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,乌敛莓 | 乌药 | 乳香 | 北五味子 | 南鹤虱 | 厚朴 | 土茯苓 | 地枫皮 | 女贞子 | 山柰 | 川芎 | 巴戟天 | 干姜 | 柴胡 | 桂枝 | 满山红 | 牡荆叶 | 生姜 | 细辛 | 羌活 | 芫荽 | 花椒 | 苍耳子 | 菊花 | 蒿本 | 蔓荆子 | 藁本 | 蛇床子 | 豆蔻 | 辛夷 | 郁金 | 金银花 | 银柴胡 | 防风 | 零陵香 | 青蒿 | 马兜铃 | 高良姜 | 鱼腥草 | 鸡屎藤 | 麻黄 | 黑老虎,42,平 | 温 | 温 | 温 | 寒 | 温 | 平 | 微温 | 凉 | 温 | 温 | 微温 | 热 | 微寒 | 温 | 寒 | 微寒 | 微温 | 温 | 温 | 温 | 温 | 温 | 微寒 | 温 | 微寒 | 温 | 温 | 温 | 温 | 寒 | 寒 | 微寒 | 微温 | 温 | 寒 | 寒 | 热 | 微寒 | 平 | 温 | 温,心、肝、胃 | 肺、脾、肾、膀胱 | 心、肝、脾 | 肺、心、肾 | 脾、胃、大肠 | 脾、胃、肺、大肠 | 肝、胃 | 膀胱、肾 | 肝、肾 | 胃 | 肝、胆、心包 | 肾、肝 | 脾、胃、肾、心、肺 | 肝、胆、肺 | 心、肺、膀胱 | 肺 | 肺、肝 | 肺、脾、胃 | 心、肺、肾 | 膀胱、肾 | 肺、脾 | 脾、胃、肾 | 肺 | 肺、肝 | 膀胱 | 膀胱、肝、胃 | 膀胱 | 肾 | 肺、脾、胃 | 肺、胃 | 肝、心、肺 | 肺、心、胃 | 肝、胃 | 膀胱、肝、脾 | 肺 | 肝、胆 | 肺、大肠 | 脾、胃 | 肺 | 心、肝、脾 | 肺、膀胱 | 肝、脾,C12H20O2,196.29,0,1,34,14,3,107.99998609425,-619.69284135012,0.30214267,189.6,0.01170342,0.00141627,0.00141627,0.01453596,-619.37616272,0.00094421,-619.37521851,0.0,0.01997771,0.01492313,0.01982641,0.05472724,34.34,0.2628956,-619.42994575,-0.273987,-7.4556,0.008256,0.2247,0.28224299999999997,7.6803,0.407255559,0.601309356,0.317222916,0.792502624,2.014381585,0.043057,0.015741,0.015485,1290.822258,471.899246,464.240984,96,0,40.62,40.62,3156.89,96,431.65
93039,C1=CO[C@H]([C@H]2[C@@H]1[C@@H]([C@H]3[C@@]2(O3)CO)OC(=O)C4=CC=C(C=C4)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O,密蒙花,1,微寒,肝、胆,C22H26O12,482.44,0,1,60,34,3,254.000065291456,-1756.489645536999,0.47747089,299.62,0.02874119,0.00141627,0.00141627,0.03157373,-1755.98060092,0.00094421,-1755.97965671,0.0,0.05186029,0.0178265,0.0211,0.09078679,56.97,0.41920204,-1756.0704435,-0.240008,-6.5309,-0.047438,-1.2909,0.19257,5.24,0.089112164,0.104131843,1.808669031,1.813854482,4.610451694,0.010041,0.001528,0.001459,301.024293,45.817741,43.742011,174,0,11.88,11.88,3800.67,174,475.94
93135,CC1=C(C=C(C=C1)[C@H](C)CCC=C(C)C)O,干姜 | 没药 | 生姜 | 荔枝核 | 郁金,5,热 | 平 | 微温 | 温 | 寒,脾、胃、肾、心、肺 | 心、肝、脾 | 肺、脾、胃 | 肝、肾 | 肝、心、肺,C15H22O,218.34,0,1,38,16,3,120.000057812774,-659.952232613785,0.33372329,209.41,0.01525684,0.00141627,0.00141627,0.01808938,-659.60041994,0.00094421,-659.59947573,0.0,0.02729431,0.01573936,0.01997718,0.06301086,39.54,0.28974602,-659.66248659,-0.220673,-6.0048,-0.007515,-0.2045,0.21315800000000001,5.8003,0.487966319,0.311335532,0.277709818,0.641999754,1.631833691,0.02245,0.010095,0.008219,673.027532,302.639259,246.386043,108,0,20.57,20.57,3807.31,108,63.71
93317,CC1=CC[C@H](CC1)C(C)(C)OC(=O)C,山柰 | 牡荆叶 | 独活 | 百合 | 砂仁 | 花椒 | 薄荷 | 覆盆子 | 青蒿,9,温 | 微寒 | 微温 | 微寒 | 温 | 温 | 凉 | 微温 | 寒,胃 | 肺、肝 | 肾、膀胱 | 心、肺 | 脾、胃、肾 | 脾、胃、肾 | 肺、肝 | 肝、肾、膀胱 | 肝、胆,C12H20O2,196.29,0,1,34,14,3,107.999985711981,-619.689293317741,0.29970296,188.07,0.01282362,0.00141627,0.00141627,0.01565616,-619.3739342,0.00094421,-619.37298999,0.0,0.02227183,0.01516864,0.01982641,0.05726688,35.94,0.25903645,-619.43025687,-0.234024,-6.3681,0.008991,0.2447,0.243015,6.6128,-0.742745921,-0.184708402,-0.146302313,0.779225939,1.980634933,0.045904,0.011896,0.011426,1376.165195,356.631446,342.540463,96,0,46.02,46.02,3155.48,96,275.46
93320,CSCCCCC#N,玄参,1,微寒,肺、胃、肾,C6H11NS,129.22,0,1,19,8,4,69.999995533285,-688.107030885877,0.16024182,100.55,0.00759651,0.00141627,0.00141627,0.01042906,-687.93636001,0.00094421,-687.9354158,0.0,0.01383225,0.01406261,0.01923431,0.04712917,29.57,0.12448591,-687.98254497,-0.227273,-6.1844,0.007565,0.2058,0.234838,6.3902,1.43052832,-0.121344699,-0.025940667,1.435899972,3.649767676,0.297337,0.015049,0.014517,8913.925385,451.148552,435.210052,51,0,48.3,48.3,3126.48,51,43.51
94144,C[C@@]12CCC[C@H]1[C@@H]3CC[C@H]4CCCC[C@@]4([C@H]3CC2)C,苏合香,1,温,心、脾,C19H32,260.46,0,1,51,19,2,146.000011496553,-743.162800815711,0.47748436,299.63,0.01449142,0.00141627,0.00141627,0.01732396,-742.66799249,0.00094421,-742.66704828,0.0,0.02386163,0.01582998,0.02022704,0.05991865,37.6,0.43583388,-742.72696693,-0.2631,-7.1593,0.030231,0.8226,0.293331,7.9818999999999996,0.050430839,0.009091451,0.018359958,0.054433556,0.138359105,0.02875,0.007806,0.00685,861.896687,234.027525,205.345389,147,0,50.75,50.75,3120.69,147,143.05
94149,COC1=C(C2=C(C[C@H]3C4=C(C(=C(C=C4CCN3C2)OC)OC)O)C=C1)OC,延胡索,1,温,肝、脾,C21H25NO5,371.43,0,1,52,27,4,197.999970643317,-1245.957559953334,0.43103507,270.48,0.02289276,0.00141627,0.00141627,0.0257253,-1245.50079959,0.00094421,-1245.49985538,0.0,0.04063899,0.01703056,0.02072967,0.07839921,49.2,0.37930536,-1245.57825459,-0.210242,-5.721,-0.003774,-0.1027,0.206468,5.6183000000000005,-0.722059452,-0.014678451,0.238726455,0.76064159,1.933397273,0.017053,0.0028,0.002531,511.241206,83.956107,75.870972,150,0,25.3,25.3,3701.14,150,189.87
94162,CC(C)C1=C(C=C2C(=C1)C(=O)C[C@@H]3[C@@]2(CCCC3(C)C)C)O,丹参,1,微寒,心、肝,C20H28O2,300.44,0,1,50,22,3,163.99994623904,-929.321668419661,0.44058305,276.47,0.01865975,0.00141627,0.00141627,0.0214923,-928.85959307,0.00094421,-928.85864886,0.0,0.03163056,0.01632883,0.02042926,0.06838865,42.91,0.3946309,-928.92703752,-0.230502,-6.2723,-0.048272,-1.3135,0.18223,4.9588,0.229517949,-1.068529053,0.201543312,1.111329174,2.824774272,0.018884,0.005753,0.004919,566.13774,172.45846,147.465012,144,0,35.31,35.31,3793.7,144,256.08
94175,COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,杜仲,1,温,肝、肾,C20H24N2O2,324.42,0,1,48,24,4,174.000098718963,-1036.337701134019,0.40975836,257.13,0.01774231,0.00141627,0.00141627,0.02057486,-1035.90736792,0.00094421,-1035.90642371,0.0,0.03075824,0.01659535,0.02053803,0.06789162,42.6,0.36338581,-1035.97431533,-0.21674,-5.8978,-0.055926,-1.5218,0.16081399999999998,4.376,0.760250991,-1.251706383,0.686924731,1.617595754,4.111601653,0.010629,0.00636,0.004495,318.663064,190.662637,134.746257,138,0,23.4,23.4,3635.39,138,149.59
94221,CC1=CC[C@H](C[C@@H]1O)C(=C)C,凌霄花 | 石菖蒲 | 细辛 | 芫荽 | 荆芥 | 菊花 | 薄荷 | 辛夷 | 青蒿 | 鸡血藤,10,微寒 | 温 | 温 | 温 | 微温 | 微寒 | 凉 | 温 | 寒 | 温,肝、心包 | 心、胃 | 心、肺、肾 | 肺、脾 | 肺、肝 | 肺、肝 | 肺、肝 | 肺、胃 | 肝、胆 | 肝、肾,C10H16O,152.24,0,1,27,11,3,83.999987890003,-465.810914085971,0.23897971,149.96,0.00910743,0.00141627,0.00141627,0.01193997,-465.5599944,0.00094421,-465.55905019,0.0,0.01556246,0.01440852,0.01946646,0.04943744,31.02,0.20242645,-465.60848763,-0.244275,-6.647,0.006666,0.1814,0.25094099999999997,6.8284,-0.119558482,0.459967676,0.034710821,0.476517927,1.211212314,0.070716,0.023242,0.018994,2119.998531,696.778385,569.422324,75,0,35.08,35.08,3784.78,75,84.62
94225,CC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@@H]5CC(CC[C@@]5(CC=C4[C@@]3(CC[C@H]2C1(C)C)C)C)(C)C)C)C,党参 | 地锦草 | 漏芦 | 禹州漏芦 | 菊苣,5,平 | 平 | 寒 | 寒 | 寒,脾、肺 | 肝、大肠 | 胃 | 胃 | 肝、胆、胃,C32H52O2,468.77,0,1,86,34,3,259.999875745731,-1400.933847440174,0.78655332,493.57,0.03158914,0.00141627,0.00141627,0.03442168,-1400.11287243,0.00094421,-1400.11192823,0.0,0.05398927,0.01767475,0.02105929,0.09272331,58.18,0.72919591,-1400.20465153,-0.229237,-6.2379,0.009572,0.2605,0.238809,6.4984,-0.001887437,-0.559571212,0.524865569,0.767207514,1.950086524,0.010134,0.001801,0.001692,303.79689,54.005728,50.711712,252,0,22.39,22.39,3181.52,252,437.94
94253,C[C@H]1[C@@H]2CC[C@@]3([C@@H]([C@H]2OC1=O)[C@](C=CC3=O)(C)O)C,人参 | 大枣 | 山茱萸 | 杜仲 | 艾叶 | 苦杏仁,6,微温 | 温 | 微温 | 温 | 温 | 温,脾、肺、心、肾 | 脾、胃、心 | 肝、肾 | 肝、肾 | 肝、脾、肾 | 肺、大肠,C15H20O4,264.32,0,1,39,19,3,141.999984480414,-884.440571572227,0.33079538,207.58,0.01449264,0.00141627,0.00141627,0.01732518,-884.09245101,0.00094421,-884.0915068,0.0,0.02426905,0.01576351,0.02024785,0.0602804,37.83,0.28878437,-884.15178721,-0.256395,-6.9769,-0.06779,-1.8447,0.18860499999999997,5.132199999999999,0.053708075,0.778764875,1.075081808,1.328593309,3.377015816,0.021411,0.010415,0.007936,641.88923,312.24516,237.906673,111,0,60.14,60.14,3743.38,111,447.87
94275,C[C@H]1CCC2=C(CC[C@H](C[C@@H]12)C(=C)C)C,三七 | 人参 | 党参 | 吴茱萸 | 广藿香 | 沉香 | 生姜 | 砂仁 | 禹州漏芦 | 紫苏 | 细辛 | 羌活 | 肉桂 | 荆芥 | 蒿本 | 藁本 | 高良姜 | 麻黄,18,温 | 微温 | 平 | 热 | 微温 | 微温 | 微温 | 温 | 寒 | 温 | 温 | 温 | 大热 | 微温 | 温 | 温 | 热 | 温,肝、胃 | 脾、肺、心、肾 | 脾、肺 | 肝、脾、胃、肾 | 脾、胃、肺 | 脾、胃、肾 | 肺、脾、胃 | 脾、胃、肾 | 胃 | 肺、脾 | 心、肺、肾 | 膀胱、肾 | 肾、脾、心、肝 | 肺、肝 | 膀胱 | 膀胱 | 脾、胃 | 肺、膀胱,C15H24,204.36,0,1,39,15,2,113.999977592602,-585.900863407486,0.35553864,223.1,0.0129257,0.00141627,0.00141627,0.01575825,-585.52956653,0.00094421,-585.52862232,0.0,0.02222151,0.0153398,0.01988345,0.05744476,36.05,0.31479633,-585.58606708,-0.21867,-5.9503,0.011025,0.3,0.229695,6.2503,-0.212215386,-0.072214249,-0.09843393,0.244825462,0.622296868,0.024998,0.015683,0.011075,749.434039,470.173407,332.013883,111,0,35.47,35.47,3204.93,111,52.87
94334,C[C@@]12CCCC(C1=CC[C@@](CC2)(C)O)(C)C,广藿香 | 细辛,2,微温 | 温,脾、胃、肺 | 心、肺、肾,C15H26O,222.37,0,1,42,16,3,124.000053801283,-662.343532009824,0.38411971,241.04,0.01369401,0.00141627,0.00141627,0.01652655,-661.94288575,0.00094421,-661.94194154,0.0,0.0224264,0.01534862,0.0200031,0.05777812,36.26,0.34381234,-661.99971967,-0.231382,-6.2962,0.000858,0.0234,0.23224,6.319599999999999,0.62631678,0.362462076,0.263126193,0.769991467,1.95716277,0.030133,0.012819,0.011032,903.356417,384.30921,330.741984,120,0,53.05,53.05,3778.33,120,78.51
94378,CCCCCCCC(=O)CCC1=CC(=C(C=C1)O)OC,生姜 | 贯众,2,微温 | 微寒,肺、脾、胃 | 肝、脾,C17H26O3,278.39,0,1,46,20,3,151.999965935492,-889.005694299557,0.40029035,251.19,0.02002,0.00141627,0.00141627,0.02285254,-888.58255141,0.00094421,-888.5816072,0.0,0.03718105,0.01691239,0.02032131,0.07441475,46.7,0.34967235,-888.65602195,-0.207454,-5.6451,-0.018663,-0.5078,0.188791,5.1373,-0.185985059,0.012150202,-0.861856526,0.881779304,2.24130487,0.03048,0.002278,0.002236,913.769543,68.289687,67.029285,132,0,11.71,11.71,3800.56,132,172.08
94664,CCCCCCCCOCC,辣椒,1,热,心、脾,C10H22O,158.28,0,1,33,11,3,89.999984878263,-469.44385398483,0.30630839,192.21,0.01217073,0.00141627,0.00141627,0.01500328,-469.12254232,0.00094421,-469.12159811,0.0,0.02244728,0.01489631,0.01952163,0.05686522,35.68,0.26539065,-469.17846333,-0.25569,-6.9577,0.032534,0.8853,0.288224,7.843,0.01533245,0.409406238,-0.017560533,0.410069414,1.042313617,0.257167,0.006617,0.006529,7709.679584,198.361509,195.719679,93,0,27.33,27.33,3106.14,93,179.96
94750,CC(C)(C)C1=CC=C(C=C1)OC,红参,1,微温,脾、肺、心、肾,C11H16O,164.25,0,1,28,12,3,89.999992188458,-503.938084059239,0.24479371,153.61,0.00955043,0.00141627,0.00141627,0.01238297,-503.68090738,0.00094421,-503.67996317,0.0,0.01597527,0.01466218,0.01957401,0.05021145,31.51,0.20790944,-503.73017462,-0.2164,-5.8885,-0.007572,-0.206,0.208828,5.682499999999999,0.12535882,0.432445157,0.017895776,0.450603935,1.145344181,0.079484,0.01583,0.014498,2382.862898,474.565151,434.633127,78,0,45.4,45.4,3213.06,78,240.49
94766,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,海藻,1,寒,肝、胃、肾,C26H22O2,366.46,0,1,50,28,3,194.000016879719,-1154.280521211505,0.40734092,255.61,0.02022753,0.00141627,0.00141627,0.02306008,-1153.85012022,0.00094421,-1153.84917601,0.0,0.03495711,0.01673781,0.02071058,0.0724055,45.44,0.3589397,-1153.92158151,-0.232736,-6.3331,-0.02537,-0.6904,0.207366,5.6427,0.210310824,-0.897442077,0.277969157,0.962756343,2.447132148,0.007485,0.006977,0.004303,224.393429,209.166533,128.990446,144,0,20.96,20.96,3803.79,144,84.82
94870,CC1=CC(=C(C(=C1C(=O)O)O)C)OC(=O)C2=C(C(=C(C=C2C)OC)C)OC,地枫皮,1,微温,膀胱、肾,C20H22O7,374.39,0,1,49,27,3,197.999987410683,-1301.847433004008,0.38975961,244.58,0.02453907,0.00141627,0.00141627,0.02737162,-1301.43030178,0.00094421,-1301.42935757,0.0,0.04432337,0.0170761,0.0207409,0.08214037,51.54,0.33593507,-1301.51149794,-0.230066,-6.2604,-0.057357,-1.5608,0.172709,4.6996,2.00059826,-2.043138221,0.125268452,2.862254247,7.27527212,0.015946,0.002793,0.002464,478.04212,83.735165,73.872628,141,0,15.77,15.77,3787.76,141,571.93
95086,COC1=CC(=CC(=C1O)C2=C(C(=CC(=C2)C=O)OC)O)C=O,安息香,1,平,心、脾,C16H14O6,302.28,0,1,36,22,3,158.000012500386,-1069.361820575217,0.27336274,171.54,0.01771262,0.00141627,0.00141627,0.02054516,-1069.06791267,0.00094421,-1069.06696846,0.0,0.03128613,0.01654396,0.02043791,0.068268,42.84,0.22658411,-1069.13523646,-0.2299,-6.2559,-0.061969,-1.6863,0.167931,4.569599999999999,-1.222146237,-2.6031977,0.250143986,2.886667924,7.337326755,0.013969,0.005369,0.004518,418.76597,160.94767,135.436057,102,0,25.45,25.45,3734.97,102,427.43
95259,C([C@@H]([C@H]([C@@H](C=O)O)O)O)O,山药,1,平,脾、肺、肾,C5H10O5,150.13,0,1,20,10,3,80.000011296965,-572.610881963187,0.16047752,100.7,0.00849027,0.00141627,0.00141627,0.01132281,-572.43908163,0.00094421,-572.43813743,0.0,0.01466381,0.01425289,0.01944672,0.04836342,30.35,0.12438112,-572.48650085,-0.275011,-7.4834,-0.052522,-1.4292,0.222489,6.0542,-0.355687056,-0.976439946,0.065433425,1.041263551,2.646681611,0.084422,0.024399,0.021074,2530.90068,731.460535,631.782406,54,0,57.55,57.55,3789.93,54,172.9
95289,COC1=CC2=C(C=C1CC=C)OCO2,细辛 | 辛夷,2,温 | 温,心、肺、肾 | 肺、胃,C11H12O3,192.21,0,1,26,14,3,102.000008849304,-651.930485511623,0.20934275,131.36,0.01004106,0.00141627,0.00141627,0.0128736,-651.70826916,0.00094421,-651.70732495,0.0,0.01739497,0.01507683,0.01979669,0.0522685,32.8,0.17089206,-651.75959345,-0.195565,-5.3216,-0.011905,-0.3239,0.18366,4.9977,-0.173398471,-0.508883081,-0.160602994,0.561090315,1.426178241,0.041913,0.01524,0.011865,1256.519831,456.89609,355.692403,72,0,45.37,45.37,3231.41,72,230.49
95687,CC1=C(C(=NC=C1COP(=O)(O)O)C)O,沙棘,1,温,脾、胃、肺、心,C8H12NO5P,233.16,0,1,27,15,5,121.999997128821,-1084.367906645752,0.20589737,129.2,0.01353565,0.00141627,0.00141627,0.0163682,-1084.14564108,0.00094421,-1084.14469687,0.0,0.02419822,0.01553648,0.02007019,0.05980489,37.53,0.16340488,-1084.20450177,-0.238054,-6.4778,-0.032789,-0.8922,0.20526499999999998,5.5856,0.335308167,0.209788801,-0.939055282,1.018954234,2.589975833,0.044432,0.008437,0.007636,1332.050036,252.927176,228.926895,75,0,18.51,18.51,3815.18,75,383.01
95693,CC(=O)C1=CC(=C(C=C1)OC)O,牡丹皮,1,微寒,心、肝、肾,C9H10O3,166.18,0,1,22,12,3,87.999997420491,-574.578246265668,0.1736364,108.96,0.00908366,0.00141627,0.00141627,0.0119162,-574.39269366,0.00094421,-574.39174946,0.0,0.0157682,0.01462683,0.01959053,0.04998556,31.37,0.13651125,-574.44173502,-0.235621,-6.4116,-0.060083,-1.6349,0.175538,4.7767,-0.516482095,-0.476699449,-0.30619288,0.76664868,1.948666082,0.074718,0.017819,0.014766,2239.990342,534.19121,442.679774,60,0,39.92,39.92,3794.43,60,374.13
95779,CC1=CC(=C(C=C1O)C(C)C)O,北五味子,1,温,肺、心、肾,C10H14O2,166.22,0,1,26,12,3,90.000004619015,-539.877425654955,0.21992608,138.01,0.01007607,0.00141627,0.00141627,0.01290861,-539.64459096,0.00094421,-539.64364675,0.0,0.01704167,0.01465945,0.01959091,0.05129203,32.19,0.18248687,-539.69493878,-0.200835,-5.465,-0.006315,-0.1718,0.19452000000000003,5.2932,-0.806550216,-0.68895673,0.157642821,1.072397261,2.725817214,0.050101,0.02213,0.016548,1501.97692,663.438323,496.095644,72,0,51.07,51.07,3814.1,72,191.93
95997,CC(=O)C1=CC(=CC(=C1)OC)OC,三七,1,温,肝、胃,C10H12O3,180.2,0,1,25,13,3,96.000005637789,-613.87501483741,0.20230148,126.95,0.01021637,0.00141627,0.00141627,0.01304892,-613.65966444,0.00094421,-613.65872023,0.0,0.01777736,0.01506776,0.0197053,0.05255042,32.98,0.16374418,-613.71127066,-0.225625,-6.1396,-0.059018,-1.606,0.166607,4.5336,1.145742847,-0.168092635,0.000346713,1.15800774,2.943421758,0.028346,0.021904,0.012443,849.78887,656.672319,373.033265,69,0,46.99,46.99,3236.83,69,237.04
96038,COC1=CC(=CC(=C1O)OC)O,杜仲 | 益母草,2,温 | 微寒,肝、肾 | 肝、心包、膀胱,C8H10O4,170.16,0,1,22,12,3,90.000000725491,-611.684162764506,0.17319404,108.68,0.00928169,0.00141627,0.00141627,0.01211423,-611.49885449,0.00094421,-611.49791028,0.0,0.01568881,0.01469189,0.01962412,0.05000482,31.38,0.13624766,-611.5479151,-0.191026,-5.1981,0.011575,0.315,0.202601,5.5131000000000006,1.045008728,-0.606093206,0.033473003,1.208516719,3.071805378,0.041865,0.025599,0.015982,1255.085489,767.44474,479.139737,60,0,53.71,53.71,3809.27,60,372.46
96191,CC1=C(C=C2C(=C1OC)C(=O)C3=CC=CC=C3C2=O)O,巴戟天 | 鸡屎藤,2,微温 | 平,肾、肝 | 心、肝、脾,C16H12O4,268.27,0,1,32,20,3,140.000009408189,-917.736085972595,0.24373104,152.94,0.01405407,0.00141627,0.00141627,0.01688661,-917.47546832,0.00094421,-917.47452411,0.0,0.024423,0.01596299,0.02026884,0.06065483,38.06,0.20090703,-917.53517894,-0.247359,-6.731,-0.103921,-2.8278,0.143438,3.9032,0.170125158,-0.300512367,0.258576829,0.431407266,1.096550125,0.021353,0.008666,0.006268,640.133031,259.813023,187.898133,90,0,29.93,29.93,3790.67,90,405.88
96368,C1=NC(=C2C(=N1)N(C=N2)[C@@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N,灵芝,1,平,心、肺、肝、肾,C10H13N5O4,267.25,0,1,32,19,4,140.000005148302,-963.47121965593,0.25097158,157.49,0.01392868,0.00141627,0.00141627,0.01676122,-963.20348685,0.00094421,-963.20254264,0.0,0.024314,0.0159453,0.02026343,0.06052273,37.98,0.20815428,-963.26306537,-0.236182,-6.4268,-0.038529,-1.0484,0.197653,5.3784,-0.747225391,-0.055963648,0.22924559,0.783601465,1.991756637,0.027052,0.007359,0.006048,810.987315,220.625354,181.325351,90,0,30.05,30.05,3789.38,90,760.38
96403,CC1=C(C=C(C=C1)OC)OC,荜茇,1,热,胃、大肠,C9H12O2,152.19,0,1,23,11,3,82.000007852126,-500.545271722808,0.19271144,120.93,0.0082856,0.00141627,0.00141627,0.01111815,-500.34144213,0.00094421,-500.34049792,0.0,0.01414985,0.01444665,0.01946605,0.04806255,30.16,0.15671126,-500.38856047,-0.207736,-5.6528,0.001688,0.0459,0.209424,5.6987,-0.304907115,-0.179353795,0.000272718,0.353745964,0.899150785,0.061263,0.025698,0.018291,1836.632026,770.405962,548.340355,63,0,78.66,78.66,3221.95,63,212.77
96506,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C(=C3O2)O)O)O)O)O,甘草 | 胡芦巴,2,平 | 温,心、肺、脾、胃 | 肾,C15H10O7,302.24,0,1,32,22,3,156.000011841168,-1104.095944913909,0.22875184,143.54,0.01585595,0.00141627,0.00141627,0.01868849,-1103.84850459,0.00094421,-1103.84756038,0.0,0.02731523,0.01645921,0.0204377,0.06421215,40.29,0.18417239,-1103.91177252,-0.211585,-5.7575,-0.059104,-1.6083,0.152481,4.1492,-0.539243967,-2.263560701,0.131813759,2.330636387,5.924006907,0.021392,0.004817,0.003934,641.311751,144.404956,117.951698,90,0,17.16,17.16,3793.68,90,430.11
96943,CC1=CC2=C(C3=C1OC(C=C3)(C)C)NC4=CC=CC=C42,人参,1,微温,脾、肺、心、肾,C18H17NO,263.34,0,1,37,20,4,139.999974622074,-826.018809303789,0.30368857,190.57,0.01396434,0.00141627,0.00141627,0.01679688,-825.69832385,0.00094421,-825.69737964,0.0,0.02343148,0.01597482,0.02024258,0.05964889,37.43,0.26178077,-825.75702853,-0.195698,-5.3252,-0.042463,-1.1555,0.153235,4.1697,-0.573053474,0.832490526,0.182800486,1.027057339,2.610572291,0.029605,0.006706,0.005697,887.542877,201.043689,170.798345,105,0,42.68,42.68,3667.05,105,106.43
97142,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C=C3OC)OC)O)OC,穿心莲,1,寒,心、肺、大肠、膀胱,C19H18O7,358.35,0,1,44,26,3,188.000002825181,-1261.260987960815,0.34118007,214.09,0.02163736,0.00141627,0.00141627,0.02446991,-1260.89533798,0.00094421,-1260.89439377,0.0,0.03894679,0.01706994,0.02067887,0.0766956,48.13,0.28989859,-1260.97108937,-0.211734,-5.7616,-0.07018,-1.9097,0.141554,3.8518999999999997,0.584308761,-1.861781332,-0.096673819,1.953712436,4.965942362,0.011658,0.003474,0.002745,349.48771,104.149831,82.306761,126,0,11.29,11.29,3470.94,126,677.96
97165,C([C@H]([C@H]1[C@@H]([C@H](C(=O)O1)O)O)O)O,瓜蒌,1,寒,肺、胃、大肠,C6H10O6,178.14,0,1,22,12,3,93.999992529507,-685.958260115634,0.17249473,108.24,0.00965362,0.00141627,0.00141627,0.01248617,-685.77327922,0.00094421,-685.77233501,0.0,0.01670026,0.01470091,0.019689,0.05109017,32.06,0.13483493,-685.82342518,-0.279676,-7.6104,-0.018085,-0.4921,0.26159099999999996,7.1183000000000005,0.183699696,1.377385726,0.158082381,1.39854462,3.554817919,0.053566,0.019426,0.016149,1605.876113,582.373243,484.142508,60,0,51.85,51.85,3829.6,60,417.41
97214,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)O)O,北刘寄奴 | 板蓝根 | 菊花,3,寒 | 寒 | 微寒,脾、胃、肝、胆 | 心、胃 | 肺、肝,C18H16O7,344.32,0,1,41,25,3,180.000005717672,-1221.969821293055,0.31333784,196.62,0.02019611,0.00141627,0.00141627,0.02302865,-1221.6334548,0.00094421,-1221.63251059,0.0,0.03588429,0.0169527,0.02062232,0.07345931,46.1,0.26385139,-1221.7059699,-0.215708,-5.8697,-0.058473,-1.5911,0.157235,4.2786,0.980034946,1.351251294,-0.377063902,1.711293587,4.349762617,0.017496,0.003068,0.002656,524.502829,91.968548,79.614106,117,0,19.9,19.9,3751.97,117,505.23
97257,C1=CC(=C(C=C1C(=O)O)O)C(=O)O,板蓝根,1,寒,心、胃,C8H6O5,182.13,0,1,19,13,3,93.999991927614,-684.568547154433,0.13350312,83.77,0.00858797,0.00141627,0.00141627,0.01142051,-684.42362353,0.00094421,-684.42267932,0.0,0.01466261,0.01486811,0.01972038,0.0492511,30.91,0.09661674,-684.47193041,-0.267808,-7.2874,-0.085531,-2.3274,0.182277,4.96,0.341802185,-0.913138926,-0.35793599,1.038638341,2.640008859,0.064449,0.014626,0.012511,1932.128125,438.46214,375.064467,51,0,45.98,45.98,3791.83,51,320.03
